id,text,refined_tweets,in_reply_to_user,ids_intweets,original_tweets
697858757301121024,"b'""Perhaps it\xe2\x80\x99s time to stop accepting that \'girls are just mean\' and talk about what has led to this competition... https://t.co/F8d3c3wD4K'",perhap time stop accept girl mean talk led competit,,[],perhap time stop accept girl mean talk led competit
697847310592507904,"b'Ink Storms in Dehradun !!\nLooking for spoken word artists, musicians, photographers, artists. Please send us your... https://t.co/mqHj8nI8HN'",ink storm dehradun look spoken word artist musician photograph artist plea send u,,[],ink storm dehradun look spoken word artist musician photograph artist plea send u
693954804423467008,b'https://t.co/elOA0CTMsc',,,[],
693700657623146497,"b'""Lean IN INDIA Volunteers "" by @KhuranaSanya on @LinkedIn https://t.co/u2kjewMd0e'",lean IN india volunt,,"['KhuranaSanya', 'LinkedIn']",lean IN india volunt
693050065758236673,"b""RT @yatesey: Inside Facebook's AI hackathon. A @FastCompany exclusive: https://t.co/rn8XxQfcZ7 by @greeterdan /""",insid facebook AI hackathon A,,"['yatesey', 'FastCompany', 'greeterdan']", 
693049947327836160,b'RT @AdamMGrant: Originals are rarely the first movers. They are fashionably late to the party. https://t.co/eJ9PjHuAa7 https://t.co/4IWbmw3\xe2\x80\xa6',origin rare first mover they fashion late parti,,['AdamMGrant'], 
693049927388106756,b'RT @LeanInOrg: Looking to achieve more balance in your life? Embrace this mantra: good is better than perfect. https://t.co/zptUb1BlRQ',look achiev balanc life embrac mantra good better perfect,,['LeanInOrg'], 
693049913039413248,b'RT @melrobbins: One day your decision to not give up will inspire every person you come into contact with. Keep going. https://t.co/obfhFdV\xe2\x80\xa6',one day decis give inspir everi person come contact keep go,,['melrobbins'], 
693049866646237184,b'RT @LeanInOrg: Meet the astronauts who want to take the first steps on Mars...and take one giant leap for womankind. #LeanIn https://t.co/v\xe2\x80\xa6',meet astronaut want take first step marsand take one giant leap womankind leanin,,['LeanInOrg'], 
691263678650318850,"b'RT @WomenWhoCode: #ApplaudHer @wwcodeatx Director @SaraChicaD interviewed by @mentoringdevs. ""A woman who codes is a woman who rocks"" https\xe2\x80\xa6'",applaudh director interview A woman code woman rock,,"['WomenWhoCode', 'wwcodeatx', 'SaraChicaD', 'mentoringdevs.']", 
689474041917276161,b'Love this \xe2\x9d\xa4\xef\xb8\x8f #LeanIn @ Indira Gandhi Delhi Technical University https://t.co/puMaUJVQ7l',love leanin indira gandhi delhi technic univers,,[''],love leanin indira gandhi delhi technic univers
686973659295055872,b'@melrobbins https://t.co/Lkwa0LfnZx',,melrobbins,['melrobbins'],
685776202615799808,b'RT @CatalystInc: #NationalMentoringMonth: @womenofthedream Leslie Morris Talks About the Importance of #Mentoring https://t.co/210H0CU7as',nationalmentoringmonth lesli morri talk about import mentor,,"['CatalystInc', 'womenofthedream']", 
683402037984235520,b'RT @AdamMGrant: Do you know what it takes to be original? The evidence might surprise you. Test your knowledge here: https://t.co/jxSdijOvtX',Do know take origin the evid might surpris test knowledg,,['AdamMGrant'], 
682924760464900097,b'@PyladiesIndia How can I be a part of or contribute to PyLadies Chapter in India?',how I part contribut pyladi chapter india,PyladiesIndia,['PyladiesIndia'],how I part contribut pyladi chapter india
682901622863732736,b'RT @WomenTechmakers: Excited to have partnered w/ @anitaborg_org @LatinasInC @girldevelopit @WomenWhoCode  &amp; more this year #WTM15Rewind ht\xe2\x80\xa6',excit partner w/ amp year wtm15rewind ht…,,"['WomenTechmakers', 'anitaborg_org', 'LatinasInC', 'girldevelopit', 'WomenWhoCode']", 
682901432702402560,b'RT @WWCode_Delhi: @WomenWhoCode @alaina Wish you a lovely 2016 . #HappyNewYear',wish love happynewyear,,"['WWCode_Delhi', 'WomenWhoCode', 'alaina']", 
682901326863282176,"b'RT @LeanInOrg: Feedback is a gift\xe2\x80\x94make 2016 the year you ask for it, and watch it pay dividends in your career. #LeanInResolutions https://\xe2\x80\xa6'",feedback gift—mak year ask watch pay dividend career leaninresolut,,['LeanInOrg'], 
682901288225382400,b'#HappyNewYear another year of leaning in .. Another year of coding @leaninigdtuw @LeanInOrg @WWCode_Delhi',happynewyear anoth year lean anoth year code,,"['leaninigdtuw', 'LeanInOrg', 'WWCode_Delhi']",happynewyear anoth year lean anoth year code
682574944975335425,b'Best Moment of 2015 \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\nThank You Sheryl \xe2\x9d\xa4\xef\xb8\x8f #LeanIn #sherylsandberg https://t.co/1SbTxoZ5FR',best moment thank you sheryl leanin sherylsandberg,,[],best moment thank you sheryl leanin sherylsandberg
682554002995867649,"b""This year I 'sat at the table', 'kicked the shit out of Option B' ,overcame my fear of public speaking and fear... https://t.co/TfuBxmzCUq""",thi year I sat tabl kick shit option B overcam fear public speak fear,,[],thi year I sat tabl kick shit option B overcam fear public speak fear
682276927839711232,"b'RT @LeanInOrg: New year, new job? Make a #LeanIn resolution for 2016\xe2\x80\x94from negotiating your salary to asking for that raise. https://t.co/N0\xe2\x80\xa6'",new year new job make leanin resolut negoti salari ask rais,,['LeanInOrg'], 
681535691851837440,b'RT @LeanInOrg: Things we loved in 2015: #ILookLikeAnEngineer showed the internet just what an engineer required (hint: no Y-chromosome requ\xe2\x80\xa6',thing love ilooklikeanengin show internet engin requir hint ychromosom requ…,,['LeanInOrg'], 
681463872260198400,b'RT @leaninigdtuw: https://t.co/eEsXnFek47',,,['leaninigdtuw'], 
681463847832559616,"b'RT @AnitaBorg_India: Immense talent at #GHCI15! Sanya Khurana, CS Graduate IGTTUW\nbuilt GirlGorithm! #wogrammer\n#ourtimetolead https://t.co\xe2\x80\xa6'",immens talent ghci15 sanya khurana CS graduat igttuw built girlgorithm wogramm ourtimetolead,,['AnitaBorg_India'], 
681463821714599936,"b'RT @leaninigdtuw: ""the next time you reach for your phone, remember that it induces slouching, and slouching changes your mood,... https://\xe2\x80\xa6'",next time reach phone rememb induc slouch slouch chang mood,,['leaninigdtuw'], 
681463800592138241,"b'RT @leaninigdtuw: ""Dear Dad, I\'m Going To Be Called A Whore."" Her Powerful Video Is Now Moving Millions. https://t.co/5yVDNTCmiR'",dear dad Im go To Be call A whore her power video Is now move million,,['leaninigdtuw'], 
681463750054907905,"b'RT @leaninigdtuw: ""When it was time for her to take question, I raised my hand even though I was shivering with nervousness. In... https://\xe2\x80\xa6'",when time take question I rais hand even though I shiver nervous In,,['leaninigdtuw'], 
681463681650016256,b'RT @leaninigdtuw: https://t.co/R78jGTi59s',,,['leaninigdtuw'], 
680991304390545408,b'RT @WTM_Delhi: Seeking volunteers for upcoming sessions in 2016. Join us ! Feel free to ping for further details. Check out: https://t.co/G\xe2\x80\xa6',seek volunt upcom session join u feel free ping detail check,,['WTM_Delhi'], 
679963450584350720,"b'RT @melrobbins: Note to self: ""Don\'t worry, if it\'s suppose to happen, it will.""'",note self dont worri suppos happen,,['melrobbins'], 
679963358930448384,"b'RT @amyjccuddy: ""Simply put, lying \xe2\x80\x94 or being inauthentic \xe2\x80\x94 is hard work. We\xe2\x80\x99re telling one story while suppressing another...""'",simpli put lie inauthent hard work We tell one stori suppress anoth,,['amyjccuddy'], 
679962439882944512,b'RT @LeanInOrg: That moment when...#LoveWon https://t.co/nnKeWCEj8z',that moment whenlovewon,,['LeanInOrg'], 
679962403941949440,"b'RT @AdamMGrant: Job applicants think they sound better in writing than speaking, but the opposite is true. https://t.co/7LsaiLg5MZ'",job applic think sound better write speak opposit true,,['AdamMGrant'], 
679962382945288192,b'RT @LeanInOrg: Things we loved in 2015: @Target removes gender labels on displays for toys like building sets and dolls\xe2\x80\x93more of this in 201\xe2\x80\xa6',thing love remov gender label display toy like build set dolls–mor,,"['LeanInOrg', 'Target']", 
679335542241161216,"b""Reading out Sheryl's words from Lean In Book at #GHCI15  @LeanInOrg #OurTimeToLead @sherylsandberg @AnitaBorg_India https://t.co/Q1fJrYLSC2""",read sheryl word lean In book ghci15 ourtimetolead,,"['LeanInOrg', 'sherylsandberg', 'AnitaBorg_India']",read sheryl word lean In book ghci15 ourtimetolead
679329375209299968,"b""When you meet awesome people at a conference :) #GHCI15 @ MARK'S\xe2\x80\xa6 https://t.co/FMMGDvBmjR""",when meet awesom peopl confer ghci15 marks…,,[''],when meet awesom peopl confer ghci15 marks…
678886286908723201,"b'RT @girlslikemeinc: Sanya Khurana (@khuranasanya) is the #Founder and #Preseident, #LeanIn at Indira Gandhi Delhi\xe2\x80\xa6 https://t.co/xK2ZWQ0j4l'",sanya khurana founder preseid leanin indira gandhi delhi…,,['girlslikemeinc'], 
678886242445041664,b'Thanks @girlslikemeinc :) https://t.co/6JnRGk8N65',thank,,['girlslikemeinc'],thank
676797255085645825,"b'""Dear Dad, I\'m Going To Be Called A Whore."" Her Powerful Video Is Now Moving Millions. https://t.co/zYwJzUQIAW'",dear dad Im go To Be call A whore her power video Is now move million,,[],dear dad Im go To Be call A whore her power video Is now move million
676423734534742016,b'#GHC15 #OurTimeToLead #LeanIn #RaiseYourHand #AnitaBorgIndia https://t.co/VeNcxIo7eP',ghc15 ourtimetolead leanin raiseyourhand anitaborgindia,,[],ghc15 ourtimetolead leanin raiseyourhand anitaborgindia
676417544639614976,b'Working on Windows 3.1 at the age of 3 !! Also started studying\xe2\x80\xa6 https://t.co/bF3fIcoJ63',work window age also start studying…,,[],work window age also start studying…
675382781191569408,b'That day ... Circle inspiration of the weak !! &lt;3 &lt;3 one of the best days of my life :) https://t.co/ayCfK70im2',that day circl inspir weak lt3 lt3 one best day life,,[],that day circl inspir weak lt3 lt3 one best day life
675338520731357184,b'Student Scholars at GHCI Leaning In\nhttps://t.co/pxPVpIheNX \n@AnitaBorg_India @leaninigdtuw @LeanInOrg #GHCI15 #OurTimeToLead',student scholar ghci lean In ghci15 ourtimetolead,,"['AnitaBorg_India', 'leaninigdtuw', 'LeanInOrg']",student scholar ghci lean In ghci15 ourtimetolead
674633762978832385,"b""What would you do if you weren't afraid? - GHC India 2015: https://t.co/hBjoCLskGI via @YouTube""",what would werent afraid ghc india via,,['YouTube'],what would werent afraid ghc india via
674536053923962880,b'So Happy @wogrammer @leaninigdtuw @LeanInOrg  https://t.co/vlrBQXPvK1',So happi,,"['wogrammer', 'leaninigdtuw', 'LeanInOrg']",So happi
674535917445492736,b'RT @lakshmirebecca: It is #OURTIMETOLEAD! And we know that best at the Grace Hopper Celebration India. Watch this! @AnitaBorg_India @ghc ht\xe2\x80\xa6',It ouimetolead and know best grace hopper celebr india watch ht…,,"['lakshmirebecca', 'AnitaBorg_India', 'ghc']", 
672651147925147648,b'Leaning In is my super power !! #realsuperheroes @IntuitIN https://t.co/IgnO70K7D5',lean In super power realsuperhero,,['IntuitIN'],lean In super power realsuperhero
672641445195464704,b'#empowersbillions #FunTreat4 I love windows 10',empowersbillion funtreat4 I love window,,[],empowersbillion funtreat4 I love window
672127091731800065,b'RT @TelleWhitney: Opening keynote by Kim Stevenson from Intel  at #GHCI15 https://t.co/5Cf6ZNfZxq',open keynot kim stevenson intel ghci15,,['TelleWhitney'], 
672127066880503808,b'RT @AnitaBorg_India: Roopa Kudwa: Strategic mindset means knowing when to focus on details vs. big picture. #GHCI15 #OurTimeToLead https://\xe2\x80\xa6',roopa kudwa strateg mindset mean know focu detail v big pictur ghci15 ourtimetolead,,['AnitaBorg_India'], 
672127046907248640,b'RT @AnitaBorg_India: .@TelleWhitney shakes a leg and gets in the groove with #womenintech at #GHCI15 https://t.co/FOxzOW3owJ',shake leg get groov womenintech ghci15,,['AnitaBorg_India'], 
672126947544211460,b'RT @AnitaBorg_India: What an awesome turnout on Day 1 at #GHCI15! The fun continues tomorrow at @VivantabyTaj! See you all tomorrow.',what awesom turnout day ghci15 the fun continu tomorrow see tomorrow,,"['AnitaBorg_India', 'VivantabyTaj!']", 
669143890264354818,b'RT @GeethaKan: Sure there are more men like Mark Zuckerberg who would like to take a 2 months parental leave - https://t.co/2pm1UCJ5Uw',sure men like mark zuckerberg would like take month parent leav,,['GeethaKan'], 
668072012355473408,b'RT @aparajitas403: Who needs Chris Angel when u hv AI! Amazed by technology #IBMSmartCamp @irfanBshah @SachinKumarRS1 @KhuranaSanya #AI htt\xe2\x80\xa6',who need chri angel u hv AI amaz technolog ibmsmartcamp AI htt…,,"['aparajitas403', 'irfanBshah', 'SachinKumarRS1', 'KhuranaSanya']", 
667911395564883968,"b""RT @MissRADarling: Got my book! #20BeautifulWomen #BeBeautiful. I'm all for sisterhood, empowering and encouraging each other as women http\xe2\x80\xa6""",got book bebeauti Im sisterhood empow encourag woman,,['MissRADarling'], 
667646504060895232,"b""RT @AnitaBorg_India: It's #OurTimeToLead, ladies! Connect with the best tech companies in India by submitting your CV in our database: http\xe2\x80\xa6""",it ourtimetolead ladi connect best tech compani india submit CV databas,,['AnitaBorg_India'], 
667646275265806336,b'RT @GeethaKan: Agree! We need more #womenintech - https://t.co/bN8CUgyMBl',agre We need womenintech,,['GeethaKan'], 
667352063815237633,b'RT @MAKERSwomen: Discover @YouTube sensation @IISuperwomanII in her exclusive #MAKERS story: https://t.co/USRe25GsGM #LillySingh https://t.\xe2\x80\xa6',discov lillysingh,,"['MAKERSwomen', 'YouTube', 'IISuperwomanII']", 
667351994370162690,b'RT @MAKERSwomen: Get to know @YouTube sensation @IISuperwomanII in her exclusive #MAKERS story: https://t.co/USRe25GsGM #LillySingh',get know lillysingh,,"['MAKERSwomen', 'YouTube', 'IISuperwomanII']", 
667350337745883137,b'RT @madhukishwar: Profound wisdom https://t.co/sDeeThk209',profound wisdom,,['madhukishwar'], 
667347022769463297,b'https://t.co/J0lWFPceGd',,,[],
667341561814982656,"b""See how the world 'unintentionally' discourages Women In STEM fields. \n\nhttps://t.co/7ZImTU3GBt https://t.co/d8woDFzH4H""",see world unintent discourag woman In stem field,,[],see world unintent discourag woman In stem field
666937656727707648,b'Super excited ! #OurTimeToLead https://t.co/hZTvKJBV96',super excit ourtimetolead,,[],super excit ourtimetolead
664813916321517568,"b'RT @AdamMGrant: The stories we tell ourselves shape what we do. If you believe people are fundamentally selfish, you will act in ways that \xe2\x80\xa6'",the stori tell shape If believ peopl fundament selfish act way,,['AdamMGrant'], 
662667299761975297,b'Waiting for the book Originals: how non-conformists change the world @AdamMGrant @sherylsandberg',wait book origin nonconformist chang world,,"['AdamMGrant', 'sherylsandberg']",wait book origin nonconformist chang world
662650163706621953,"b""The name's Rails.... Ruby Rails !! https://t.co/GBUVha24oN""",the name rail rubi rail,,[],the name rail rubi rail
662649703746678784,"b""The name's Rails ... Ruby Rails !!!\n\nhttps://t.co/TaoZPOvsuN https://t.co/aLUXusuZiN""",the name rail rubi rail,,[],the name rail rubi rail
661223008451887104,b'Thanks you Sheryl Sandberg for making women ( and men ) around the world (including me) define themselves beyond... https://t.co/dWUZvWS3IB',thank sheryl sandberg make woman men around world includ defin beyond,,[],thank sheryl sandberg make woman men around world includ defin beyond
660866676121051137,b'I posted a new photo to Facebook https://t.co/uYv57aYjzu',I post new photo facebook,,[],I post new photo facebook
660866670915944448,b'I posted a new photo to Facebook https://t.co/bwcWSUkHWe',I post new photo facebook,,[],I post new photo facebook
660866667250106369,b'I posted a new photo to Facebook https://t.co/RENn3NkY7v',I post new photo facebook,,[],I post new photo facebook
660866667136868352,b'I posted a new photo to Facebook https://t.co/ivYo8d2zz9',I post new photo facebook,,[],I post new photo facebook
660866665748525056,b'I posted a new photo to Facebook https://t.co/sSEfR5wgb0',I post new photo facebook,,[],I post new photo facebook
660866665111003136,b'I posted a new photo to Facebook https://t.co/wZRa1UMeHE',I post new photo facebook,,[],I post new photo facebook
660866663060013056,b'I posted a new photo to Facebook https://t.co/5jiHRxQGHe',I post new photo facebook,,[],I post new photo facebook
660713191664693248,b'Thank you Keerti Gautam\n\nI am so happy and grateful to Lean In at Indira Gandhi Delhi Technical University for... https://t.co/JpFMAlCAZK',thank keerti gautam I happi grate lean In indira gandhi delhi technic univers,,[],thank keerti gautam I happi grate lean In indira gandhi delhi technic univers
659382179328163840,"b""RT @leaninigdtuw: Right now the women's fight is for justice more than equality . That is why a special revolution for women .... https://t\xe2\x80\xa6""",right woman fight justic equal that special revolut woman,,['leaninigdtuw'], 
654608654579007488,b'http://t.co/qxpFhWbrh7',,,[],
652712722920927232,b'@irfanBshah  Thank you Sir :) @aprasahney',,irfanBshah,"['irfanBshah', 'aprasahney']",
652165407575441410,b'@adityaom1993 Thanks :)',,adityaom1993,['adityaom1993'],
652153822219862016,"b'Got selected for GRACE HOPPER CELEBRATION FOR WOMEN IN COMPUTING SCHOLARSHIP, INDIA .. WOooohoooooo :D :D :D #ABI... http://t.co/1lZagCzsWU'",got select grace hopper celebr for woman IN comput scholarship india woooohoooooo D D D abi,,[],got select grace hopper celebr for woman IN comput scholarship india woooohoooooo D D D abi
647091867838877700,"b'Before people start getting annoyed with my ""Thank You Lean In"" posts, I thought of writing WHY I WILL ALWAYS BE... http://t.co/P2OXFTVB2V'",befor peopl start get annoy thank you lean In post I thought write whi I will alway BE,,[],befor peopl start get annoy thank you lean In post I thought write whi I will alway BE
644567865773846528,"b""RT @POTUS: Cool clock, Ahmed. Want to bring it to the White House? We should inspire more kids like you to like science. It's what makes Am\xe2\x80\xa6""",cool clock ahm want bring white hous We inspir kid like like scienc it make am…,,['POTUS'], 
644140178332778496,"b""RT @clouddelhi: Join AMA - I'm Nilkanth Iyer, Head of IBM Cloud Ecosystem Team for India and SEA. Ask me anyt... on @HackerEarth http://t.c\xe2\x80\xa6""",join ama Im nilkanth iyer head ibm cloud ecosystem team india sea ask anyt,,"['clouddelhi', 'HackerEarth']", 
641174606687027200,b'RT @LeanInOrg: More women than ever are working in jobs long dominated by men. Meet some of them: http://t.co/9kdI8Ms4Jz #LaborDay http://t\xe2\x80\xa6',more woman ever work job long domin men meet laborday,,['LeanInOrg'], 
640776735881957377,b'RT @leaninigdtuw: #BanBossy http://t.co/FG7XUmpZbH',banbossi,,['leaninigdtuw'], 
640776688196960256,"b""RT @leaninigdtuw: How many of you have heard your parents/relatives giving such advices ?? Don't Worry you are not alone !!! :D :D http://t\xe2\x80\xa6""",how mani heard parents/rel give advic dont worri alon D D,,['leaninigdtuw'], 
640481483895934976,"b'RT @leaninigdtuw: Ms. Ranbeer Rathi- an independent women, mother and a successful entrepreneur. Watch her revealing her journey... http://\xe2\x80\xa6'",Ms ranbeer rathi independ woman mother success entrepreneur watch reveal journey,,['leaninigdtuw'], 
640481473254977536,b'RT @leaninigdtuw: Akshita Mahajan\nVidhi jindal\nNidhi mann\nAishwarya Gupta\nShivangi Shory\nBhavya\nAditya Sharma\nShweta Ashok\nBhavna... http:/\xe2\x80\xa6',akshita mahajan vidhi jindal nidhi mann aishwarya gupta shivangi shori bhavya aditya sharma shweta ashok bhavna,,['leaninigdtuw'], 
640481460227436544,b'RT @leaninigdtuw: Sakshi Dhingra \nAnchala Bansal\nAmishapriya Singh \nSRIJANA SINGH\nVanshika Vats\nRuchika Kundu\nStuti Kalra\nHarleen... http:/\xe2\x80\xa6',sakshi dhingra anchala bansal amishapriya singh srijana singh vanshika vat ruchika kundu stuti kalra harleen,,['leaninigdtuw'], 
640481449179680768,b'RT @leaninigdtuw: Richu\navisha singh\nGargi Jain\nJhilmil Anurag\nMuskan Jain\nZulfitaha Ahmed\nAkshama\nvaibhavi sharma\nShreya\nAkanksha... http:\xe2\x80\xa6',richu avisha singh gargi jain jhilmil anurag muskan jain zulfitaha ahm akshama vaibhavi sharma shreya akanksha,,['leaninigdtuw'], 
640481437523705857,b'RT @leaninigdtuw: Divya Dhankhar\nKirti Sinha\nNeha Jain\nPragya Agarwal\nAakanksha Smriti\nPALAK JAIN\nSurabhi Sonkar\nDisha\nShreya Gupta... http\xe2\x80\xa6',divya dhankhar kirti sinha neha jain pragya agarw aakanksha smriti palak jain surabhi sonkar disha shreya gupta,,['leaninigdtuw'], 
640481423460200448,b'RT @leaninigdtuw: Srishti Singh\nAnisha\nIshani Gambhir\nSUDESH\nRaunak Jain\nMegha\nVidhi Thakur\nSurbhi bajaj\nPrachi Choudhary\nManisha... http:/\xe2\x80\xa6',srishti singh anisha ishani gambhir sudesh raunak jain megha vidhi thakur surbhi bajaj prachi choudhari manisha,,['leaninigdtuw'], 
640481410181042176,b'RT @leaninigdtuw: harshita bhardwaj\nArushi Butan\nRidhi Sood\nSaloni Jain\nRricha Jalota \nPragya Agarwal\nManika\nPalak Chadha \nkanika... http:/\xe2\x80\xa6',harshita bhardwaj arushi butan ridhi sood saloni jain rricha jalota pragya agarw manika palak chadha kanika,,['leaninigdtuw'], 
640481397161897985,b'RT @leaninigdtuw: Anushka Rathi\nIra Pandey\nApoorva Mittal\nBharti Bhushan\nMonika Gupta\nMalobika Roy\nBaanee Tyagi \nKanika Pasricha... http://\xe2\x80\xa6',anushka rathi ira pandey apoorva mittal bharti bhushan monika gupta malobika roy baane tyagi kanika pasricha,,['leaninigdtuw'], 
640481382519607297,b'RT @leaninigdtuw: Jyotsna panwar\naishwarya gupta\nAkshaya Srivastava \nKRITIKA UPADHYAY\nDIKSHA SINGH\nSagarika\nPooja goel\nMegha bagri... http:\xe2\x80\xa6',jyotsna panwar aishwarya gupta akshaya srivastava kritika upadhyay diksha singh sagarika pooja goel megha bagri,,['leaninigdtuw'], 
640481370158960640,b'RT @leaninigdtuw: Jhilmil Anurag\nAnushka Rathi\nRachayita Giri\nPalak Chadha\nSrishty Dua\nNikita Singh\nNikita Singh\nHeena Gupta\nKanika... http\xe2\x80\xa6',jhilmil anurag anushka rathi rachayita giri palak chadha srishti dua nikita singh nikita singh heena gupta kanika,,['leaninigdtuw'], 
640481362101702656,b'RT @leaninigdtuw: Deeksha Anand\nShivangi Gupta \nShivangi Gupta \nvaibhavi Sharma\nMuskan Jain\nAnkita Sharma\nAVANI KHURANA\nAditi... http://t.c\xe2\x80\xa6',deeksha anand shivangi gupta shivangi gupta vaibhavi sharma muskan jain ankita sharma avani khurana aditi,,['leaninigdtuw'], 
640481344783388672,b'RT @leaninigdtuw: Aakriti Thakur\nAparna Nayyar \nPraksha\nIshu Tomar\nReetika Anand\nGargi Jain\nGargi Jain\nRitaja\nRitaja\nAstha Bhargava... http\xe2\x80\xa6',aakriti thakur aparna nayyar praksha ishu tomar reetika anand gargi jain gargi jain ritaja ritaja astha bhargava,,['leaninigdtuw'], 
640481319474958336,b'RT @leaninigdtuw: Ayushi Jain\nAditi Singh\nPooja Vashishta\nSonalika Sahoo\nSHRUTI BHATIA\nNimisha Sehgal\nPrekshi Gupta\naayushi garg... http://\xe2\x80\xa6',ayushi jain aditi singh pooja vashishta sonalika sahoo shruti bhatia nimisha sehgal prekshi gupta aayushi garg,,['leaninigdtuw'], 
640481307655430144,b'RT @leaninigdtuw: Prapti Alok \nKavya goyal\nkriteesha jain\nSurbhi Vyas\nAditi\nAashi Goyal\nMegha Negi\nDivanshi Jain\nDiksha Ranjan... http://t.\xe2\x80\xa6',prapti alok kavya goyal kriteesha jain surbhi vya aditi aashi goyal megha negi divanshi jain diksha ranjan,,['leaninigdtuw'], 
640481292878897152,b'RT @leaninigdtuw: Kanika dhir\nDeepa kumari\nAakriti Kanyal\nE.DEEPTI RAO\nAnamika Katyal\nNivedita Kumari\nAishwarya Gupta\nDisha Verma... http:/\xe2\x80\xa6',kanika dhir deepa kumari aakriti kanyal edeepti rao anamika katyal nivedita kumari aishwarya gupta disha verma,,['leaninigdtuw'], 
640481276458233856,"b""RT @leaninigdtuw: Salute to Ranbeer Ma'am !! http://t.co/3TKuvgYKT9""",salut ranbeer maam,,['leaninigdtuw'], 
640481253225922561,b'RT @leaninigdtuw: Diksha Vasudev\nAditi Agarwal\nSanchi Saroha\nShalini Mandal\nAkshita Mahajan\nAstha srivastava\nSomyaa Aggarwal\nADITYA... http\xe2\x80\xa6',diksha vasudev aditi agarw sanchi saroha shalini mandal akshita mahajan astha srivastava somyaa aggarw aditya,,['leaninigdtuw'], 
640481241796468736,b'RT @leaninigdtuw: Mitanshi Rastogi\nananya dabas\nNAVYA SINGH\nAnushka singh\nRuchika P. Awale\nShreya Gupta\nAditi\nsurbhi\nDrishti Saxena... http\xe2\x80\xa6',mitanshi rastogi ananya daba navya singh anushka singh ruchika P awal shreya gupta aditi surbhi drishti saxena,,['leaninigdtuw'], 
640481226118180864,b'RT @leaninigdtuw: Kanika Taneja\nShagun Kathuria\nsomyaa aggarwal\nkirtika yadav\nPrachi Kumar\nPalak Jain\nSaloni Singh\nReetika Anand... http://\xe2\x80\xa6',kanika taneja shagun kathuria somyaa aggarw kirtika yadav prachi kumar palak jain saloni singh reetika anand,,['leaninigdtuw'], 
640481219726082048,b'RT @leaninigdtuw: Shivangi Sonal\nTanya Saini\nVarsha Singh\nArathi Nair\nKRITIKA UPADHYAY\nIshani Gambhir\nSADAF ANJUM\nSrishti\nGeeta... http://t\xe2\x80\xa6',shivangi sonal tanya saini varsha singh arathi nair kritika upadhyay ishani gambhir sadaf anjum srishti geeta,,['leaninigdtuw'], 
640214722722205696,"b'RT @LeanInOrg: The pay satisfaction gap: 20% of women report being satisfied with their pay, while 44% of men say the same. @Gallup http://\xe2\x80\xa6'",the pay satisfact gap woman report satisfi pay men say,,"['LeanInOrg', 'Gallup']", 
639483510269440000,b'@RachelJSimmons I wish someone told me this when I was in school ... http://t.co/mosrgzud6R',I wish someon told I school,RachelJSimmons,['RachelJSimmons'],I wish someon told I school
639354550957174784,b'RT @leaninigdtuw: Ankita Sharma\nDrishti Agrawal\nMONIKA KUMARI\nMeenal Bhati\nTanu Mehrotra\nApra Sharma\nMegha Goyal\nSHUCHI\nWamika... http://t.\xe2\x80\xa6',ankita sharma drishti agraw monika kumari meenal bhati tanu mehrotra apra sharma megha goyal shuchi wamika,,['leaninigdtuw'], 
639319279607803904,"b'RT @BeLeaderly: Emerging Leader Spotlight: Chandler Hatton, Chief Technology Officer of @SimGas_NL  http://t.co/zTAtqgzhib http://t.co/D1My\xe2\x80\xa6'",emerg leader spotlight chandler hatton chief technolog offic,,"['BeLeaderly', 'SimGas_NL']", 
639319259965845504,b'RT @leaninigdtuw: #LeaningIN https://t.co/TduaxQSHlm',leaningin,,['leaninigdtuw'], 
639319219549548544,b'RT @leaninigdtuw: http://t.co/rgAeQI7PLC',,,['leaninigdtuw'], 
639319141120258048,b'RT @leaninigdtuw: Lean in IGDTUW Curtain Raiser Event on 4th August 2015 - inspiring women to become ambitious entrepreneurs ..',lean igdtuw curtain raiser event august inspir woman becom ambiti entrepreneur,,['leaninigdtuw'], 
639319121998409728,"b'RT @LeanInOrg: ""I have Grand Slams to win, I have people to inspire, &amp; that\'s what I\'m here for."" #SerenaWilliams\' epic response to body cr\xe2\x80\xa6'",I grand slam win I peopl inspir amp that Im serenawilliam epic respons bodi cr…,,['LeanInOrg'], 
639319096346042369,b'RT @LeanInCanada: When is \xe2\x80\x9ccelebrating\xe2\x80\x9d women not all that good for women? http://t.co/LHNefcRDp8 via @GenderAvenger',when celebr woman good woman via,,"['LeanInCanada', 'GenderAvenger']", 
639319052863729664,b'RT @leaninigdtuw: Create a resume that yells - HIRE ME !! http://t.co/8lS0RBOaxq',creat resum yell hire ME,,['leaninigdtuw'], 
639319032286474240,b'RT @leaninigdtuw: We are on Instagram .. Follow us @leaninigdtuw http://t.co/E1l2jIA8Nl',We instagram follow u,,"['leaninigdtuw', 'leaninigdtuw']", 
639319016696184832,"b'RT @LeanInOrg: Rangers lead the way! The Army is officially opening Ranger School to all qualified soldiers, regardless of gender. http://t\xe2\x80\xa6'",ranger lead way the armi offici open ranger school qualifi soldier regardless gender,,['LeanInOrg'], 
